,nblobs,areas,area0,area1
933,2,,2014.0,1784.0
934,2,,2022.0,1794.5
935,2,,2025.0,1792.5
936,2,,1979.0,1801.5
937,2,,2029.0,1808.0
938,2,,2014.5,1810.0
939,2,,2006.5,1808.0
940,2,,1976.0,1793.0
941,2,,2006.0,1765.0
942,2,,2010.0,1764.5
943,2,,2043.0,1757.0
944,2,,2062.0,1750.0
945,2,,2051.5,1776.0
946,2,,2043.0,1781.5
947,2,,2028.5,1807.0
948,2,,2045.0,1839.5
949,2,,2034.5,1853.5
950,2,,2032.5,1872.0
951,2,,2057.5,1859.5
952,2,,2066.5,1847.0
953,2,,2049.5,1906.5
954,2,,2052.0,1927.5
955,2,,2048.0,1746.5
956,2,,2059.5,1575.0
957,2,,2063.5,1775.0
958,2,,2011.0,1816.0
959,2,,1989.0,1858.5
960,2,,2073.0,1982.0
961,2,,1995.5,1936.0
962,2,,1946.0,1940.0
963,2,,2000.0,1937.5
964,2,,2061.0,1934.5
965,2,,2027.0,1915.0
966,2,,1934.5,1911.5
967,2,,1907.5,1891.0
968,2,,1910.0,1844.0
969,2,,1900.0,1866.0
970,2,,1899.0,1898.0
971,2,,1908.0,1890.0
972,2,,1906.5,1845.5
973,2,,1883.5,1827.0
974,2,,1888.5,1802.0
975,2,,1873.5,1802.5
976,2,,1829.0,1822.0
977,2,,1826.0,1817.0
978,2,,1810.0,1779.5
979,2,,1798.5,1756.0
980,2,,1811.0,1741.5
981,2,,1805.5,1710.5
982,2,,1803.0,1725.0
983,2,,1805.5,1743.0
984,2,,1801.0,1733.5
985,2,,1800.5,1721.5
986,2,,1791.5,1668.5
987,2,,1790.0,1713.5
988,2,,1815.5,1745.0
989,2,,1874.0,1735.5
990,2,,1893.5,1736.5
991,2,,1872.5,1705.5
992,2,,1860.5,1737.0
993,2,,1881.0,1703.5
994,2,,1875.0,1707.0
995,2,,1883.0,1736.0
996,2,,1865.0,1707.0
997,2,,1892.0,1731.0
998,2,,1911.0,1717.0
999,2,,1943.0,1755.5
1000,2,,1975.5,1784.0
1001,2,,1970.5,1743.5
1002,2,,1995.5,1748.0
1003,2,,1973.0,1779.0
1004,2,,1966.0,1791.5
1005,2,,1961.0,1842.0
1006,2,,2005.0,1806.5
1007,2,,2011.0,1807.0
1008,2,,2031.5,1911.5
1009,2,,2032.0,1922.0
1010,2,,2016.0,1915.0
1011,2,,2035.5,1879.0
1012,2,,2047.0,1929.5
1013,2,,2034.5,1904.5
1014,2,,2047.0,1899.5
1015,2,,2098.5,1930.0
1016,2,,2099.5,1962.0
1017,2,,2112.5,1945.5
1018,2,,2129.0,1955.5
1019,2,,2144.5,1970.0
1020,2,,2183.0,2001.0
1021,2,,2195.0,2008.0
1022,2,,2204.0,2031.0
1023,2,,2221.5,2029.0
1024,2,,2246.5,2016.0
1025,2,,2245.0,2020.0
1026,2,,2267.0,2016.0
1027,2,,2225.5,2004.0
1028,2,,2205.5,1985.5
1029,2,,2220.5,1874.0
1030,2,,2186.5,1867.0
1031,2,,2189.5,1889.0
1032,2,,2111.5,1931.5
1033,2,,2192.5,1883.5
1034,2,,2116.0,1906.0
1035,2,,2087.0,1898.5
1036,2,,2124.0,1935.5
1037,2,,2027.5,1927.5
1038,2,,2094.5,1838.0
1039,2,,2060.5,1818.5
1040,2,,2051.5,1841.0
1041,2,,2036.5,1852.5
1042,2,,2091.5,1842.0
1043,2,,2085.0,1825.0
1044,2,,2036.0,1830.5
1045,2,,2024.5,1855.5
1046,2,,2020.0,1842.0
1047,2,,1975.5,1864.5
1048,2,,1942.5,1845.0
1049,2,,1924.0,1867.5
1050,2,,1944.0,1843.0
1051,2,,1923.0,1843.5
1052,2,,1891.5,1864.0
1053,2,,1897.0,1852.5
1054,2,,1872.0,1863.0
1055,2,,1900.0,1855.5
1056,2,,1887.0,1877.5
1057,2,,1886.0,1873.0
1058,2,,1876.5,1865.5
1059,2,,1904.0,1843.0
1060,2,,1884.5,1836.5
1061,2,,1856.0,1848.0
1062,2,,1937.0,1872.5
1063,2,,1960.5,1879.0
1064,2,,1859.0,1851.5
1065,2,,1873.0,1845.0
1066,2,,1895.0,1849.0
1067,2,,1916.5,1847.5
1068,2,,1924.0,1864.5
1069,2,,1918.0,1815.5
1070,2,,1918.0,1856.5
1071,2,,1973.5,1839.5
1072,2,,1999.0,1798.0
1073,2,,1994.0,1819.5
1074,2,,2005.5,1832.0
1075,2,,2051.0,1772.5
1076,2,,2065.5,1746.5
1077,2,,2074.0,1764.0
1078,2,,2104.0,1744.0
1079,2,,2123.5,1764.5
1080,2,,2128.5,1783.0
1081,2,,2135.5,1793.0
1082,2,,2160.5,1772.0
1083,2,,2180.5,1739.5
1084,2,,2198.5,1757.5
1085,2,,2184.0,1757.0
1086,2,,2198.5,1789.5
1087,2,,2247.0,1820.0
1088,2,,2248.0,1817.5
1089,2,,2263.5,1868.5
1090,2,,2269.0,1839.5
1091,2,,2257.0,1840.0
1092,2,,2248.0,1823.5
1093,2,,2249.0,1814.0
1094,2,,2321.0,1750.0
1095,2,,2260.5,1758.0
1096,2,,2266.0,1743.0
1097,2,,2321.0,1763.5
1098,2,,2270.5,1709.5
1099,2,,2244.0,1756.0
1100,2,,2225.5,1777.5
1101,2,,2253.0,1752.5
1102,2,,2238.0,1718.5
1103,2,,2240.5,1690.0
1104,2,,2226.5,1678.5
1105,2,,2215.0,1700.5
1106,2,,2209.0,1681.0
1107,2,,2227.0,1683.5
1108,2,,2209.0,1692.5
1109,2,,2224.0,1690.5
1110,2,,2209.0,1711.5
1111,2,,2231.0,1687.5
1112,2,,2245.5,1668.5
1113,2,,2215.0,1654.0
1114,2,,2228.5,1620.0
1115,2,,2236.0,1689.0
1116,2,,2247.5,1626.5
1117,2,,2284.0,1609.0
1118,2,,2275.5,1652.0
1119,2,,2287.5,1605.0
1120,2,,2298.0,1589.5
1121,2,,2295.0,1565.0
1122,2,,2329.0,1563.5
1123,2,,2349.5,1533.0
1124,2,,2344.5,1519.5
1125,2,,2341.0,1520.0
1126,2,,2380.0,1527.5
1127,2,,2374.0,1530.5
1128,2,,2388.5,1519.0
1129,2,,2350.5,1535.5
1130,2,,2347.5,1514.5
1131,2,,2419.5,1533.5
1132,2,,2353.0,1526.0
1133,2,,2375.5,1534.0
1134,2,,2293.5,1533.5
1135,2,,2323.0,1581.0
1136,2,,2312.0,1525.0
1137,2,,2262.5,1521.0
1138,2,,2271.0,1554.5
1139,2,,2238.5,1555.5
1140,2,,2263.5,1553.0
1141,2,,2270.0,1533.0
1142,2,,2247.0,1591.5
1143,2,,2233.5,1571.0
1144,2,,2272.0,1546.5
1145,2,,2291.0,1561.0
1146,2,,2310.0,1610.0
1147,2,,2295.0,1592.5
1148,2,,2315.5,1618.5
1149,2,,2323.0,1622.5
1150,2,,2339.0,1619.0
1151,2,,2389.0,1668.0
1152,2,,2381.0,1710.5
1153,2,,2386.5,1740.5
1154,2,,2380.0,1726.0
1155,2,,2382.5,1722.5
1156,2,,2430.0,1783.0
1157,2,,2457.5,1768.0
1158,2,,2456.0,1800.0
1159,2,,2429.5,1805.0
1160,2,,2410.5,1855.0
1161,2,,2401.0,1851.5
1162,2,,2367.5,1892.0
1163,2,,2352.5,1913.5
1164,2,,2357.5,1947.0
1165,2,,2333.5,1887.5
1166,2,,2352.0,1945.5
1167,2,,2399.0,1963.5
1168,2,,2300.0,1956.0
1169,2,,2319.5,2006.5
1170,2,,2337.0,2018.0
1171,2,,2344.0,2061.0
1172,2,,2303.0,2009.5
1173,2,,2273.5,2048.0
1174,2,,2269.0,2071.5
1175,2,,2265.0,2083.5
1176,2,,2245.0,2073.0
1177,2,,2211.0,2085.0
1178,2,,2206.5,2075.5
1179,2,,2259.5,2080.5
1180,2,,2237.5,2084.0
1181,2,,2202.0,2076.5
1182,2,,2144.5,2025.5
1183,2,,2181.5,2011.0
1184,2,,2171.0,2056.0
1185,2,,2159.0,2049.5
1186,2,,2196.0,2051.0
1187,2,,2176.5,2099.5
1188,2,,2189.5,2088.0
1189,2,,2151.0,2058.5
1190,2,,2127.5,2094.0
1191,2,,2151.0,2078.0
1192,2,,2090.5,2089.0
1193,2,,2128.5,2067.0
1194,2,,2136.5,2063.5
1195,2,,2136.0,2064.0
1196,2,,2117.5,2054.5
1197,2,,2093.5,2048.0
1198,2,,2077.5,2061.5
1199,2,,2080.0,2004.0
1200,2,,2081.0,2006.0
1201,2,,2077.5,2044.5
1202,2,,2070.5,2003.0
1203,2,,2071.0,2034.0
1204,2,,2090.5,2073.0
1205,2,,2108.5,2104.0
1206,2,,2124.5,2084.0
1207,2,,2134.5,2084.0
1208,2,,2125.5,2101.0
1209,2,,2122.5,2076.0
1210,2,,2142.0,2102.5
1211,2,,2151.5,2082.0
1212,2,,2150.5,2083.5
1213,2,,2160.0,2110.0
1214,2,,2185.5,2083.0
1215,2,,2204.5,2130.0
1216,2,,2215.5,2120.0
1217,2,,2216.5,2138.5
1218,2,,2204.0,2134.0
1219,2,,2239.0,2206.0
1220,2,,2203.5,2202.5
1221,2,,2200.5,2146.5
1222,2,,2182.5,2093.0
1223,2,,2182.0,2088.0
1224,2,,2166.0,2073.5
1225,2,,2154.0,2073.0
1226,2,,2180.5,2052.0
1227,2,,2180.0,2083.5
1228,2,,2187.0,2095.0
1229,2,,2178.0,2109.5
1230,2,,2178.5,2108.0
1231,2,,2188.5,2112.5
1232,2,,2161.5,2096.5
1233,2,,2157.5,2106.0
1234,2,,2161.0,2103.0
1235,2,,2160.5,2113.0
1236,2,,2161.0,2121.0
1237,2,,2178.5,2132.5
1238,2,,2163.5,2108.0
1239,2,,2133.5,2104.5
1240,2,,2143.5,2130.0
1241,2,,2140.5,2126.5
1242,2,,2168.0,2131.0
1243,2,,2147.5,2139.0
1244,2,,2127.5,2121.0
1245,2,,2099.5,2069.5
1246,2,,2087.5,2068.0
1247,2,,2116.5,2065.0
1248,2,,2134.5,2098.5
1249,2,,2120.0,2073.5
1250,2,,2112.5,2091.0
1251,2,,2124.0,2074.0
1252,2,,2093.0,2040.0
1253,2,,2053.5,2042.0
1254,2,,2020.5,2019.5
1255,2,,1993.0,1989.0
1256,2,,2088.0,1977.0
1257,2,,2133.5,1996.5
1258,2,,2088.5,1985.5
1259,2,,2093.5,1982.5
1260,2,,2097.5,1981.5
1261,2,,2112.0,1979.0
1262,2,,2098.0,1984.5
1263,2,,2125.0,1984.5
1264,2,,2146.0,1989.5
1265,2,,2144.0,1984.5
1266,2,,2130.0,1986.0
1267,2,,2104.5,1982.5
1268,2,,2104.5,2000.0
1269,2,,2100.0,1979.5
1270,2,,2142.0,1983.0
1271,2,,2136.5,1969.0
1272,2,,2102.5,1966.5
1273,2,,2100.0,1959.0
1274,2,,2071.5,1960.0
1275,2,,2102.5,1981.0
1276,2,,2123.0,1964.5
1277,2,,2153.5,1966.0
1278,2,,2194.5,1966.5
1279,2,,2169.0,1974.0
1280,2,,2116.0,1942.0
1281,2,,2075.0,1915.0
1282,2,,2104.0,1823.5
1283,2,,2131.5,1891.0
1284,2,,2088.5,1855.5
1285,2,,2070.5,1856.5
1286,2,,2020.5,1868.0
1287,2,,2029.5,1900.5
1288,2,,2036.5,1935.0
1289,2,,2108.5,1994.0
1290,2,,2002.0,1898.5
1291,2,,2017.5,1930.5
1292,2,,2041.0,1945.0
1293,2,,2010.5,1983.5
1294,2,,2013.0,1976.0
1295,2,,2069.5,2018.5
1296,2,,2063.0,2051.5
1297,2,,2089.0,2058.0
1298,2,,2102.0,2058.5
1299,2,,2173.0,2060.0
1300,2,,2122.0,2039.0
1301,2,,2076.5,2053.0
1302,2,,2054.5,2053.0
1303,2,,2049.0,2043.0
1304,2,,2056.0,2022.5
1305,2,,2060.5,2016.5
1306,2,,2045.5,2006.5
1307,2,,2064.5,2006.0
1308,2,,2070.0,2033.0
1309,2,,2078.0,2002.0
1310,2,,2066.0,1992.5
1311,2,,2049.0,1950.5
1312,2,,2054.5,1939.0
1313,2,,2112.5,1926.5
1314,2,,2069.5,1974.0
1315,2,,2057.5,1962.0
1316,2,,2008.5,1964.5
1317,2,,2001.5,1965.5
1318,2,,2022.5,1978.5
1319,2,,1993.0,1977.0
1320,2,,1974.5,1974.5
1321,2,,1975.0,1885.0
1322,2,,1916.5,1907.5
1323,2,,1924.5,1879.0
1324,2,,1913.0,1889.5
1325,2,,1923.5,1912.0
1326,2,,1883.0,1875.5
1327,2,,1889.0,1860.5
1328,2,,1921.0,1853.5
1329,2,,2014.5,1812.5
1330,2,,1890.0,1790.0
1331,2,,1827.0,1805.0
1332,2,,1836.5,1817.0
1333,2,,1872.5,1831.0
1334,2,,1907.5,1795.5
1335,2,,1982.5,1777.0
1336,2,,2010.0,1829.5
1337,2,,2045.5,1840.0
1338,2,,2002.0,1858.5
1339,2,,1950.0,1854.5
1340,2,,1899.0,1830.5
1341,2,,1922.0,1880.0
1342,2,,1896.0,1887.0
1343,2,,1905.5,1893.5
1344,2,,1928.0,1889.0
1345,2,,1935.0,1797.0
1346,2,,1911.5,1716.0
1347,2,,1906.0,1708.0
1348,2,,1971.5,1718.5
1349,2,,2025.0,1731.0
1350,2,,2025.5,1772.5
1351,2,,2004.5,1827.5
1352,2,,1985.5,1857.5
1353,2,,1984.0,1855.0
1354,2,,2005.0,1860.5
1355,2,,2006.5,1824.5
1356,2,,2034.5,1777.0
1357,2,,2050.5,1817.5
1358,2,,2018.5,1873.0
1359,2,,2008.0,1922.5
1360,2,,1981.0,1960.5
1361,2,,2005.5,1966.5
1362,2,,2003.0,1954.0
1363,2,,2030.5,1970.0
1364,2,,2032.0,1977.0
1365,2,,2022.5,1999.0
1366,2,,2031.0,2008.0
1367,2,,2028.5,2000.5
1368,2,,2026.0,2007.5
1369,2,,2008.5,1995.0
1370,2,,2021.5,1988.0
1371,2,,2052.0,2031.0
1372,2,,1995.5,1984.5
1373,2,,1982.5,1940.0
1374,2,,1979.0,1948.5
1375,2,,2001.5,1964.5
1376,2,,1973.0,1839.0
1377,2,,1996.0,1860.0
1378,2,,1963.5,1938.5
1379,2,,1943.5,1939.5
1380,2,,1931.0,1891.0
1381,2,,1943.0,1919.5
1382,2,,1984.5,1920.5
1383,2,,2000.0,1927.5
1384,2,,1977.0,1956.5
1385,2,,1977.5,1914.5
1386,2,,1979.0,1864.5
1387,2,,1971.0,1863.5
1388,2,,1975.0,1901.0
1389,2,,2009.5,1905.0
1390,2,,1996.0,1914.0
1391,2,,2016.0,1910.0
1392,2,,2016.5,1901.0
1393,2,,2048.0,1886.5
1394,2,,2031.5,1916.5
1395,2,,2015.0,1890.0
1396,2,,1985.0,1917.0
1397,2,,1998.0,1901.5
1398,2,,2036.5,1911.0
1399,2,,2065.5,1899.0
1400,2,,2100.5,1946.5
1401,2,,2110.5,1940.5
1402,2,,2081.0,1911.5
1403,2,,2082.5,1934.5
1404,2,,2095.5,1968.0
1405,2,,2084.5,1983.5
1406,2,,2084.5,2006.5
1407,2,,2079.5,1984.5
1408,2,,2091.0,1982.0
1409,2,,2089.5,1970.0
1410,2,,2094.5,1994.0
1411,2,,2087.0,1997.0
1412,2,,2039.5,1995.0
1413,2,,2043.0,1980.5
1414,2,,2078.5,1954.0
1415,2,,2092.5,1956.5
1416,2,,2125.5,1934.0
1417,2,,2111.5,1940.0
1418,2,,2123.0,1896.5
1419,2,,2127.0,1951.0
1420,2,,2116.5,1850.0
1421,2,,2118.0,1849.0
1422,2,,2127.0,1883.0
1423,2,,2121.5,1867.5
1424,2,,2149.0,1815.0
1425,2,,2156.5,1778.0
1426,2,,2168.5,1800.5
1427,2,,2161.5,1782.5
1428,2,,2159.5,1758.0
1429,2,,2135.0,1748.0
1430,2,,2139.5,1757.5
1431,2,,2195.5,1729.5
1432,2,,2204.0,1731.0
1433,2,,2203.5,1681.0
1434,2,,2208.5,1700.5
1435,2,,2120.0,1711.0
1436,2,,2223.0,1678.5
1437,2,,2121.0,1679.5
1438,2,,2157.5,1654.0
1439,2,,2136.5,1641.0
1440,2,,2147.5,1638.5
1441,2,,2267.0,1624.5
1442,2,,2256.5,1620.5
1443,2,,2260.0,1591.0
1444,2,,2287.5,1588.0
1445,2,,2376.5,1616.0
1446,2,,2359.5,1555.5
1447,2,,2330.0,1563.0
1448,2,,2364.5,1563.0
1449,2,,2375.0,1548.0
1450,2,,2348.0,1554.0
1451,2,,2379.5,1553.5
1452,2,,2372.5,1567.5
1453,2,,2368.5,1505.0
1454,2,,2418.5,1516.5
1455,2,,2414.5,1500.5
1456,1,,2442.0,
1457,1,,2447.5,
1458,1,,2460.5,
1459,1,,2466.5,
1460,1,,2440.0,
1461,1,,2421.5,
1462,1,,2411.0,
1463,1,,2422.0,
1464,1,,2448.5,
1465,1,,2463.5,
1466,2,,2437.5,1501.5
1467,2,,2391.0,1503.0
1468,2,,2391.0,1502.5
1469,1,,2417.0,
1470,2,,2419.0,1544.0
1471,2,,2407.0,1547.5
1472,2,,2358.0,1595.0
1473,2,,2360.5,1602.5
1474,2,,2399.0,1567.0
1475,2,,2387.0,1605.5
1476,2,,2367.0,1631.5
1477,2,,2373.5,1621.5
1478,2,,2329.0,1613.0
1479,2,,2350.5,1634.0
1480,2,,2370.5,1557.0
1481,2,,2334.0,1608.0
1482,2,,2319.0,1599.5
1483,2,,2305.5,1566.0
1484,2,,2280.5,1595.0
1485,2,,2320.0,1582.0
1486,2,,2326.0,1557.5
1487,2,,2311.0,1535.5
1488,2,,2325.0,1588.5
1489,2,,2314.0,1585.5
1490,2,,2280.5,1584.5
1491,2,,2322.0,1579.5
1492,2,,2337.5,1597.5
1493,2,,2346.0,1633.0
1494,2,,2332.5,1628.5
1495,2,,2360.0,1611.5
1496,2,,2403.5,1580.0
1497,2,,2426.5,1593.5
1498,2,,2447.0,1603.0
1499,2,,2452.5,1605.0
1500,2,,2447.0,1629.0
1501,2,,2454.0,1605.5
1502,2,,2479.0,1612.5
1503,2,,2470.5,1658.0
1504,2,,2494.0,1658.0
1505,2,,2456.5,1696.0
1506,2,,2473.0,1653.0
1507,2,,2512.0,1693.5
1508,2,,2502.5,1694.5
1509,2,,2513.0,1708.5
1510,2,,2467.0,1765.0
1511,2,,2481.0,1756.5
1512,2,,2522.0,1741.5
1513,2,,2510.5,1761.0
1514,2,,2459.5,1751.5
1515,2,,2430.5,1776.0
1516,2,,2411.0,1748.0
1517,2,,2406.0,1849.5
1518,2,,2397.5,1844.0
1519,2,,2392.0,1802.0
1520,2,,2411.0,1790.0
1521,2,,2415.0,1796.0
1522,2,,2420.5,1846.0
1523,2,,2400.0,1806.0
1524,2,,2402.5,1831.0
1525,2,,2403.0,1844.0
1526,2,,2389.0,1925.5
1527,2,,2413.0,1961.0
1528,2,,2416.5,1919.5
1529,2,,2407.5,1985.0
1530,2,,2418.0,1984.0
1531,2,,2416.0,2003.5
1532,2,,2387.5,1964.0
1533,2,,2392.5,1996.5
1534,2,,2399.5,1959.0
1535,2,,2420.0,2018.5
1536,2,,2413.5,2033.0
1537,2,,2410.0,2010.5
1538,2,,2410.5,1986.5
1539,2,,2413.0,2058.0
1540,2,,2410.0,2030.0
1541,2,,2414.5,2059.5
1542,2,,2417.5,2102.5
1543,2,,2403.0,2116.0
1544,2,,2417.0,2121.5
1545,2,,2411.0,2101.0
1546,2,,2409.5,2091.5
1547,2,,2410.0,2113.0
1548,2,,2408.5,2087.0
1549,2,,2408.5,2145.0
1550,2,,2414.5,2131.5
1551,2,,2428.0,2082.5
1552,2,,2427.0,2100.5
1553,2,,2415.0,2121.0
1554,2,,2438.0,2150.0
1555,2,,2448.0,2091.5
1556,2,,2423.5,2108.0
1557,2,,2407.5,2079.0
1558,2,,2427.0,2066.0
1559,2,,2440.5,2057.0
1560,2,,2432.5,2082.0
1561,2,,2390.0,2059.0
1562,2,,2361.5,2045.5
1563,2,,2354.0,2043.0
1564,2,,2359.0,2132.5
1565,2,,2383.5,2113.0
1566,2,,2406.5,2108.0
1567,2,,2421.0,2101.0
1568,2,,2430.5,2128.5
1569,2,,2404.5,2153.5
1570,2,,2374.5,2166.0
1571,2,,2298.5,2189.5
1572,2,,2271.5,2123.5
1573,2,,2289.5,2118.5
1574,2,,2298.0,2158.5
1575,2,,2325.5,2158.0
1576,2,,2286.0,2151.5
1577,2,,2266.0,2158.5
1578,2,,2231.5,2138.5
1579,2,,2218.5,2178.0
1580,2,,2240.0,2173.5
1581,2,,2245.0,2160.0
1582,2,,2223.0,2164.5
1583,2,,2199.5,2161.5
1584,2,,2193.0,2167.5
1585,2,,2186.5,2183.0
1586,2,,2218.0,2169.5
1587,2,,2160.5,2150.0
1588,2,,2140.5,2099.0
1589,2,,2183.5,2140.5
1590,2,,2144.5,2141.0
1591,2,,2144.5,2086.5
1592,2,,2155.0,2030.0
1593,2,,2149.0,2071.5
1594,2,,2139.0,2041.5
1595,2,,2181.0,2011.5
1596,2,,2188.0,1947.5
1597,2,,2220.5,1944.5
1598,2,,2203.5,1954.0
1599,2,,2194.5,1960.0
1600,2,,2208.0,1942.5
1601,2,,2176.0,1945.5
1602,2,,2191.5,1950.5
1603,2,,2252.5,1960.5
1604,2,,2230.5,1980.0
1605,2,,2198.5,1962.5
1606,2,,2177.0,1956.5
1607,2,,2223.5,1989.0
1608,2,,2261.0,1969.0
1609,2,,2247.0,1982.5
1610,2,,2251.0,1982.5
1611,2,,2249.5,1982.0
1612,2,,2284.0,1996.5
1613,2,,2278.5,1967.0
1614,2,,2249.5,2009.0
1615,2,,2238.0,2041.0
1616,2,,2248.0,2031.0
1617,2,,2280.0,2071.0
1618,2,,2300.5,2056.0
1619,2,,2323.5,2050.0
1620,2,,2357.0,2089.0
1621,2,,2401.0,2098.0
1622,2,,2372.5,2078.5
1623,2,,2400.5,2084.0
1624,2,,2399.5,2072.5
1625,2,,2410.0,2053.5
1626,2,,2442.5,2049.5
1627,2,,2447.5,2142.5
1628,2,,2454.5,2097.0
1629,2,,2448.5,2077.0
1630,2,,2440.5,2032.0
1631,2,,2453.0,2049.5
1632,2,,2481.0,2032.0
1633,2,,2481.5,2045.0
1634,2,,2451.0,2043.0
1635,2,,2475.0,2053.0
1636,2,,2481.0,2061.0
1637,2,,2491.0,2061.0
1638,2,,2492.0,2069.5
1639,2,,2473.5,2091.5
1640,2,,2479.5,2075.5
1641,2,,2454.0,2085.5
1642,2,,2490.0,2082.0
1643,2,,2499.5,2094.5
1644,2,,2465.0,2093.5
1645,2,,2463.0,2057.0
1646,2,,2411.0,2055.0
1647,2,,2395.0,2019.5
1648,2,,2410.5,2002.0
1649,2,,2419.0,2025.5
1650,2,,2454.0,2037.0
1651,2,,2408.5,2068.0
1652,2,,2368.5,2078.5
1653,2,,2368.5,2023.0
1654,2,,2378.0,2023.0
1655,2,,2386.0,2005.5
1656,2,,2410.5,1998.0
1657,2,,2378.0,1994.5
1658,2,,2347.5,2053.5
1659,2,,2363.5,1985.0
1660,2,,2374.0,1909.5
1661,2,,2409.5,1981.5
1662,2,,2427.0,1909.0
1663,2,,2427.5,1937.5
1664,2,,2416.5,1923.0
1665,2,,2424.5,1921.5
1666,2,,2410.0,1887.5
1667,2,,2458.0,1829.5
1668,2,,2478.0,1814.0
1669,2,,2466.0,1802.0
1670,2,,2430.0,1763.5
1671,2,,2443.5,1791.5
1672,2,,2451.0,1761.5
1673,2,,2442.0,1781.0
1674,2,,2440.5,1732.0
1675,2,,2425.0,1721.5
1676,2,,2464.5,1738.0
1677,2,,2453.0,1723.5
1678,2,,2429.0,1725.5
1679,2,,2444.0,1772.5
1680,2,,2365.5,1726.5
1681,2,,2324.5,1726.5
1682,2,,2325.0,1764.0
1683,2,,2314.5,1771.0
1684,2,,2322.5,1762.5
1685,2,,2313.0,1746.0
1686,2,,2276.0,1777.0
1687,2,,2258.5,1783.5
1688,2,,2244.0,1801.5
1689,2,,2242.5,1809.0
1690,2,,2243.0,1764.5
1691,2,,2280.0,1835.5
1692,2,,2283.0,1857.0
1693,2,,2248.0,1851.5
1694,2,,2247.0,1871.5
1695,2,,2231.0,1887.5
1696,2,,2185.0,1896.5
1697,2,,2175.0,1895.5
1698,2,,2183.0,1911.5
1699,2,,2206.5,1961.0
1700,2,,2224.0,1931.0
1701,2,,2215.0,1930.5
1702,2,,2201.5,1929.5
1703,2,,2202.5,1978.5
1704,2,,2197.0,2009.0
1705,2,,2197.0,2003.5
1706,2,,2196.5,2004.5
1707,2,,2205.5,2038.5
1708,2,,2189.5,2011.0
1709,2,,2178.5,2019.0
1710,2,,2172.0,2032.5
1711,2,,2182.5,2011.0
1712,2,,2189.5,2015.0
1713,2,,2194.5,2047.5
1714,2,,2184.5,2031.5
1715,2,,2167.5,2040.0
1716,2,,2134.0,2006.5
1717,2,,2150.0,1944.0
1718,2,,2137.5,1928.0
1719,2,,2123.0,1920.0
1720,2,,2117.0,1954.5
1721,2,,2096.5,1916.0
1722,2,,2094.0,1935.0
1723,2,,2075.5,1926.0
1724,2,,2066.0,1936.0
1725,2,,2071.0,1999.5
1726,2,,2066.0,1965.0
1727,2,,2068.5,1955.5
1728,2,,2066.0,1915.5
1729,2,,2058.5,1921.0
1730,2,,2063.0,1914.0
1731,2,,2072.0,1975.5
1732,2,,2063.0,1949.5
1733,2,,2065.0,1901.0
1734,2,,2071.0,1946.5
1735,2,,2069.5,1949.0
1736,2,,2057.0,1983.5
1737,2,,2053.5,1950.0
1738,2,,2056.5,1957.5
1739,2,,2070.0,1964.0
1740,2,,2072.0,1956.5
1741,2,,2076.0,1972.0
1742,2,,2054.5,1988.5
1743,2,,2051.0,1989.5
1744,2,,2052.0,1976.5
1745,2,,2100.5,1994.0
1746,2,,2084.0,1978.0
1747,2,,2089.5,1976.5
1748,2,,2072.5,2057.5
1749,2,,2077.5,2065.5
1750,2,,2059.5,1977.0
1751,2,,2088.0,1915.5
1752,2,,2099.5,1996.0
1753,2,,2125.0,1984.0
1754,2,,2162.5,1925.0
1755,2,,2151.0,1836.0
1756,2,,2167.0,1821.0
1757,2,,2178.5,1865.5
1758,2,,2189.5,1831.0
1759,2,,2193.0,1832.0
1760,2,,2210.0,1844.0
1761,2,,2217.0,1782.0
1762,2,,2228.5,1770.5
1763,2,,2243.0,1795.0
1764,2,,2288.5,1809.5
1765,2,,2280.0,1766.5
1766,2,,2293.0,1712.5
1767,2,,2299.0,1733.5
1768,2,,2307.5,1733.0
1769,2,,2266.5,1717.0
1770,2,,2280.0,1742.0
1771,2,,2234.0,1743.0
1772,2,,2250.0,1697.5
1773,2,,2268.5,1664.5
1774,2,,2228.5,1680.0
1775,2,,2225.5,1712.0
1776,2,,2245.5,1724.0
1777,2,,2225.0,1732.5
1778,2,,2199.5,1665.0
1779,2,,2273.0,1670.0
1780,2,,2194.5,1674.0
1781,2,,2183.5,1632.5
1782,2,,2176.0,1668.0
1783,2,,2138.5,1639.5
1784,2,,2131.5,1640.5
1785,2,,2169.5,1648.0
1786,2,,2146.0,1601.5
1787,2,,2186.5,1634.5
1788,2,,2129.0,1605.5
1789,2,,2084.0,1596.0
1790,2,,2066.0,1623.5
1791,2,,2061.5,1620.0
1792,2,,2158.0,1634.5
1793,2,,2149.0,1621.0
1794,2,,2163.0,1631.5
1795,2,,2151.5,1661.0
1796,2,,2135.0,1641.0
1797,2,,2152.0,1683.5
1798,2,,2154.0,1648.0
1799,2,,2141.5,1675.5
1800,2,,2179.5,1637.0
1801,2,,2188.0,1622.0
1802,2,,2203.0,1655.0
1803,2,,2232.5,1672.5
1804,2,,2224.0,1659.0
1805,2,,2238.5,1579.0
1806,2,,2242.0,1634.5
1807,2,,2251.5,1613.5
1808,2,,2282.0,1620.5
1809,2,,2256.0,1566.0
1810,2,,2260.5,1573.0
1811,2,,2270.5,1592.0
1812,2,,2227.0,1556.0
1813,2,,2215.0,1564.0
